シーズン,ゲームタイプ,球団,#,名前,守備位置,試合,打席,打数,打率,出塁率,長打率,OPS,得点,打点,安打,一塁打,二塁打,三塁打,本塁打,塁打,盗塁,盗塁刺,四球,故意四,三振,併殺,死球,犠打,犠飛,PlayerID
2025,公式戦,東北楽天ゴールデンイーグルス,44,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235130"">田中　貴也</a>",捕,12,5,3,0.333,0.500,0.333,0.833,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,1,0,31235130
2025,公式戦,広島東洋カープ,21,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235133"">中﨑　翔太</a>",投,51,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31235133
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,26,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235134"">田中　正義</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31235134
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,26,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235134"">田中　正義</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31235134
2025,公式戦,北海道日本ハムファイターズ,26,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235134"">田中　正義</a>",投,49,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31235134
2025,公式戦,東北楽天ゴールデンイーグルス,57,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235151"">瀧中　瞭太</a>",投,15,3,0,0.000,1.000,0.000,1.000,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31235151
2025,公式戦,広島東洋カープ,30,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31235159"">滝田　一希</a>",投,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31235159
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,40,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335116"">岩嵜　翔</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335116
2025,公式戦,オリックス・バファローズ,40,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335116"">岩嵜　翔</a>",投,37,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335116
2025,公式戦,中日ドラゴンズ,16,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335116"">岩嵜　翔</a>",投,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335116
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335131"">今宮　健太</a>",遊,3,12,12,0.167,0.167,0.250,0.417,0,0,2,1,1,0,0,3,0,0,0,0,2,0,0,0,0,31335131
2025,公式戦,福岡ソフトバンクホークス,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335131"">今宮　健太</a>",遊,46,182,161,0.255,0.313,0.354,0.667,14,12,41,30,8,1,2,57,0,0,12,0,23,7,2,6,1,31335131
2025,日本シリーズ,福岡ソフトバンクホークス,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335131"">今宮　健太</a>",遊,4,7,7,0.143,0.143,0.143,0.286,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,31335131
2025,公式戦,オリックス・バファローズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335132"">井口　和朋</a>",投,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335132
2025,公式戦,埼玉西武ライオンズ,48,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335134"">今井　達也</a>",投,24,6,6,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,31335134
2025,公式戦,広島東洋カープ,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335137"">上本　崇司</a>",打,21,31,27,0.185,0.241,0.222,0.463,1,0,5,4,1,0,0,6,0,0,2,0,8,1,0,2,0,31335137
2025,クライマックスシリーズファイナルステージ,阪神タイガース,13,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335139"">岩崎　優</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335139
2025,公式戦,阪神タイガース,13,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335139"">岩崎　優</a>",投,53,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335139
2025,日本シリーズ,阪神タイガース,13,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335139"">岩崎　優</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335139
2025,公式戦,阪神タイガース,32,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335151"">井上　広大</a>",左,1,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,31335151
2025,公式戦,オリックス・バファローズ,032,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335157"">入山　海斗</a>",投,15,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31335157
2025,公式戦,横浜DeNAベイスターズ,55,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31335159"">井上　絢登</a>",左,12,31,29,0.172,0.194,0.379,0.573,2,7,5,3,0,0,2,11,0,0,1,0,6,0,0,0,1,31335159
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,5,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435138"">野村　佑希</a>",一,1,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31435138
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,5,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435138"">野村　佑希</a>",一,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31435138
2025,公式戦,北海道日本ハムファイターズ,5,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435138"">野村　佑希</a>",一,101,369,339,0.268,0.325,0.398,0.723,28,35,91,64,18,1,8,135,1,1,26,0,70,4,3,0,1,31435138
2025,公式戦,阪神タイガース,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435155"">豊田　寛</a>",打,33,61,56,0.232,0.279,0.304,0.583,2,4,13,9,4,0,0,17,0,0,4,0,16,3,0,0,1,31435155
2025,日本シリーズ,阪神タイガース,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435155"">豊田　寛</a>",打,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31435155
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435157"">奈良間　大己</a>",三,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31435157
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435157"">奈良間　大己</a>",三,4,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31435157
2025,公式戦,北海道日本ハムファイターズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435157"">奈良間　大己</a>",三,86,103,91,0.220,0.290,0.275,0.565,11,3,20,17,2,0,1,25,3,1,7,0,34,1,2,3,0,31435157
2025,公式戦,広島東洋カープ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31435159"">常廣　羽也斗</a>",投,7,10,9,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,31435159
2025,公式戦,千葉ロッテマリーンズ,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31535132"">愛斗</a>",中,17,20,15,0.133,0.188,0.200,0.388,2,1,2,1,1,0,0,3,0,0,0,0,5,0,1,4,0,31535132
2025,クライマックスシリーズファイナルステージ,阪神タイガース,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31535138"">小幡　竜平</a>",遊,1,4,4,0.250,0.250,0.250,0.500,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,31535138
2025,公式戦,阪神タイガース,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31535138"">小幡　竜平</a>",遊,89,297,265,0.223,0.272,0.309,0.581,23,17,59,46,8,0,5,82,6,2,18,3,64,5,1,10,3,31535138
2025,日本シリーズ,阪神タイガース,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31535138"">小幡　竜平</a>",遊,4,13,13,0.077,0.077,0.077,0.154,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,31535138
2025,公式戦,中日ドラゴンズ,20,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635110"">涌井　秀章</a>",投,12,16,15,0.133,0.188,0.133,0.321,1,0,2,2,0,0,0,2,0,0,1,0,10,0,0,0,0,31635110
2025,クライマックスシリーズファイナルステージ,阪神タイガース,36,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635134"">畠　世周</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635134
2025,公式戦,阪神タイガース,36,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635134"">畠　世周</a>",投,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635134
2025,日本シリーズ,阪神タイガース,36,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635134"">畠　世周</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635134
2025,公式戦,千葉ロッテマリーンズ,1,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635138"">藤原　恭大</a>",右,107,452,409,0.271,0.335,0.359,0.694,38,24,111,89,12,6,4,147,15,6,33,2,80,3,6,4,0,31635138
2025,公式戦,東北楽天ゴールデンイーグルス,26,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635150"">中込　陽翔</a>",投,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635150
2025,公式戦,千葉ロッテマリーンズ,56,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635153"">中森　俊介</a>",投,25,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635153
2025,公式戦,横浜DeNAベイスターズ,035,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635157"">橋本　達弥</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635157
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635159"">西舘　勇陽</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31635159
2025,公式戦,読売ジャイアンツ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31635159"">西舘　勇陽</a>",投,15,10,8,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,31635159
2025,公式戦,東京ヤクルトスワローズ,5,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735112"">川端　慎吾</a>",打,2,2,2,0.500,0.500,1.000,1.500,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,31735112
2025,公式戦,中日ドラゴンズ,35,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735132"">木下　拓哉</a>",捕,38,122,112,0.241,0.292,0.321,0.613,7,8,27,22,3,0,2,36,0,0,8,2,20,3,0,2,0,31735132
2025,公式戦,横浜DeNAベイスターズ,95,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735134"">九鬼　隆平</a>",打,12,12,12,0.250,0.250,0.417,0.667,0,0,3,2,0,1,0,5,0,0,0,0,3,0,0,0,0,31735134
2025,クライマックスシリーズファイナルステージ,阪神タイガース,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735138"">木浪　聖也</a>",遊,2,5,5,0.200,0.200,0.400,0.600,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0,31735138
2025,公式戦,阪神タイガース,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735138"">木浪　聖也</a>",遊,72,203,181,0.193,0.255,0.260,0.515,12,15,35,25,8,2,0,47,1,1,12,2,48,1,3,7,0,31735138
2025,日本シリーズ,阪神タイガース,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735138"">木浪　聖也</a>",遊,3,7,6,0.000,0.143,0.000,0.143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31735138
2025,公式戦,福岡ソフトバンクホークス,95,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735150"">川口　冬弥</a>",投,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31735150
2025,公式戦,東京ヤクルトスワローズ,18,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735151"">奥川　恭伸</a>",投,18,32,24,0.208,0.208,0.250,0.458,2,0,5,4,1,0,0,6,0,0,0,0,13,0,0,8,0,31735151
2025,公式戦,読売ジャイアンツ,001,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31735155"">菊地　大稀</a>",投,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31735155
2025,公式戦,オリックス・バファローズ,60,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835132"">本田　圭佑</a>",投,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31835132
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,9,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835133"">柳田　悠岐</a>",左,6,24,23,0.304,0.333,0.478,0.811,2,3,7,5,1,0,1,11,0,0,1,0,5,0,0,0,0,31835133
2025,公式戦,福岡ソフトバンクホークス,9,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835133"">柳田　悠岐</a>",左,20,78,73,0.288,0.333,0.493,0.826,12,9,21,14,3,0,4,36,0,0,5,1,13,1,0,0,0,31835133
2025,日本シリーズ,福岡ソフトバンクホークス,9,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835133"">柳田　悠岐</a>",左,5,25,22,0.455,0.520,0.591,1.111,3,2,10,9,0,0,1,13,0,1,2,0,1,0,1,0,0,31835133
2025,公式戦,中日ドラゴンズ,55,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835134"">細川　成也</a>",左,108,428,360,0.256,0.367,0.489,0.856,38,58,92,49,22,1,20,176,2,3,61,6,109,11,4,0,3,31835134
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,53,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835138"">水谷　瞬</a>",左,1,4,4,0.500,0.500,0.500,1.000,0,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,31835138
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,53,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835138"">水谷　瞬</a>",左,5,22,20,0.200,0.273,0.350,0.623,4,1,4,3,0,0,1,7,0,1,2,0,6,0,0,0,0,31835138
2025,公式戦,北海道日本ハムファイターズ,53,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835138"">水谷　瞬</a>",左,87,321,296,0.277,0.322,0.473,0.795,45,41,82,51,16,3,12,140,6,3,18,1,77,1,3,1,3,31835138
2025,公式戦,東北楽天ゴールデンイーグルス,21,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835153"">早川　隆久</a>",投,12,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31835153
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835157"">船迫　大雅</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31835157
2025,公式戦,読売ジャイアンツ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835157"">船迫　大雅</a>",投,57,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31835157
2025,公式戦,中日ドラゴンズ,36,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31835159"">福田　幸之介</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31835159
2025,公式戦,広島東洋カープ,43,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31935138"">島内　颯太郎</a>",投,60,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31935138
2025,公式戦,横浜DeNAベイスターズ,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31935139"">関根　大気</a>",右,9,23,23,0.174,0.174,0.304,0.478,2,1,4,1,3,0,0,7,0,0,0,0,2,1,0,0,0,31935139
2025,公式戦,横浜DeNAベイスターズ,18,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=31935155"">小園　健太</a>",投,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31935155
2025,公式戦,千葉ロッテマリーンズ,54,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33035150"">Ａ．ボス</a>",投,22,5,5,0.200,0.200,0.200,0.400,0,0,1,1,0,0,0,1,0,1,0,0,2,1,0,0,0,33035150
2025,公式戦,東北楽天ゴールデンイーグルス,89,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33035159"">Ｍ．ヤフーレ</a>",投,14,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33035159
2025,公式戦,横浜DeNAベイスターズ,26,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33135134"">三森　大貴</a>",一,91,179,160,0.213,0.287,0.269,0.556,23,10,34,25,9,0,0,43,22,8,17,5,32,1,0,1,1,33135134
2025,公式戦,オリックス・バファローズ,8,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33135150"">麦谷　祐介</a>",中,79,153,134,0.231,0.316,0.313,0.629,23,10,31,24,4,2,1,42,12,6,16,0,39,0,1,1,1,33135150
2025,公式戦,横浜DeNAベイスターズ,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33135151"">森　敬斗</a>",遊,28,75,72,0.153,0.173,0.181,0.354,4,4,11,10,0,1,0,13,0,2,2,0,16,1,0,0,1,33135151
2025,公式戦,読売ジャイアンツ,46,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33135159"">又木　鉄平</a>",投,5,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33135159
2025,公式戦,横浜DeNAベイスターズ,98,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33235155"">Ｈ．マルセリーノ</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33235155
2025,公式戦,横浜DeNAベイスターズ,96,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33235157"">Ｔ．バウアー</a>",投,21,39,34,0.059,0.086,0.059,0.145,0,0,2,2,0,0,0,2,0,0,1,0,20,0,0,4,0,33235157
2025,公式戦,読売ジャイアンツ,42,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33235159"">Ｅ．ヘルナンデス</a>",中,52,171,152,0.211,0.298,0.303,0.601,14,8,32,22,8,0,2,46,0,3,18,1,34,5,1,0,0,33235159
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,21,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335134"">山﨑　颯一郎</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33335134
2025,公式戦,オリックス・バファローズ,21,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335134"">山﨑　颯一郎</a>",投,28,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33335134
2025,公式戦,千葉ロッテマリーンズ,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335136"">和田　康士朗</a>",走,17,10,8,0.125,0.200,0.250,0.450,4,1,1,0,1,0,0,2,0,1,1,0,2,0,0,0,1,33335136
2025,公式戦,オリックス・バファローズ,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335150"">山中　稜真</a>",右,19,52,49,0.122,0.173,0.245,0.418,2,3,6,3,1,1,1,12,0,0,3,0,9,2,0,0,0,33335150
2025,公式戦,埼玉西武ライオンズ,30,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335153"">元山　飛優</a>",二,49,93,85,0.153,0.163,0.247,0.410,3,5,13,5,8,0,0,21,0,0,1,0,15,1,0,7,0,33335153
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,15,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335155"">椋木　蓮</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33335155
2025,公式戦,オリックス・バファローズ,15,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33335155"">椋木　蓮</a>",投,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33335155
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33435157"">Ｄ．ヘルナンデス</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33435157
2025,公式戦,福岡ソフトバンクホークス,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33435157"">Ｄ．ヘルナンデス</a>",投,42,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33435157
2025,日本シリーズ,福岡ソフトバンクホークス,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33435157"">Ｄ．ヘルナンデス</a>",投,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33435157
2025,公式戦,千葉ロッテマリーンズ,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33535153"">山本　大斗</a>",右,107,417,385,0.205,0.262,0.338,0.600,40,33,79,50,18,0,11,130,2,0,24,0,112,13,6,1,1,33535153
2025,公式戦,横浜DeNAベイスターズ,24,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33535157"">吉野　光樹</a>",投,2,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33535157
2025,クライマックスシリーズファーストステージ,横浜DeNAベイスターズ,4,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33535159"">度会　隆輝</a>",右,1,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33535159
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,4,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33535159"">度会　隆輝</a>",右,2,3,3,0.333,0.333,0.333,0.666,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,33535159
2025,公式戦,横浜DeNAベイスターズ,4,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33535159"">度会　隆輝</a>",右,86,301,270,0.241,0.303,0.359,0.662,24,25,65,47,10,2,6,97,0,1,24,1,36,5,1,4,2,33535159
2025,公式戦,広島東洋カープ,42,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=33735150"">Ｊ．ドミンゲス</a>",投,6,9,9,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,33735150
